gene_name,logfc,pvalue
ENSG00000174514,0.051777457,0.025810167
ENSG00000177946,-0.081449699,0.025785814
ENSG00000187922,-0.145041737,0.025679567
ENSG00000140612,-0.215974107,0.025977696
ENSG00000196352,0.19505892,0.026105914
ENSG00000090470,-0.07999577,0.026506417
ENSG00000112079,-0.207509613,0.026538871
ENSG00000116183,-0.032707203,0.026459297
ENSG00000139180,-0.218781345,0.026515998
ENSG00000143776,0.042305256,0.026258227
ENSG00000160932,-0.227266463,0.026373169
ENSG00000183726,-0.214820757,0.026339454
ENSG00000188786,0.047163095,0.026297494
ENSG00000189114,-0.168073565,0.026506459
ENSG00000196911,0.081504886,0.02662934
ENSG00000115368,0.101134092,0.026702639
ENSG00000100300,-0.136716931,0.026892596
ENSG00000123297,-0.147894443,0.026893283
ENSG00000064490,-0.153250101,0.027163411
ENSG00000072364,0.136044243,0.02707015
ENSG00000073861,-0.056234611,0.027193664
ENSG00000113615,0.082806021,0.027112722
ENSG00000119541,-0.198642219,0.027186502
ENSG00000132406,-0.156521887,0.027022248
ENSG00000172349,-0.20154966,0.027224918
ENSG00000185518,-0.040053294,0.027189983
ENSG00000172766,-0.16255793,0.027267121
ENSG00000111913,0.192382633,0.027331893
ENSG00000118855,-0.210192802,0.027439548
ENSG00000176641,0.035413044,0.027428416
ENSG00000162694,0.052942912,0.027533943
ENSG00000090061,0.158200944,0.027582898
ENSG00000101745,0.190598181,0.027630468
ENSG00000163913,-0.077476628,0.02772972
ENSG00000137760,0.061592368,0.027822482
ENSG00000148950,-0.122505208,0.027847869
ENSG00000138443,0.067598557,0.027908744
ENSG00000022267,-0.103815963,0.028195374
ENSG00000111052,-0.036068937,0.028186196
ENSG00000123612,0.040861289,0.028084046
ENSG00000136051,-0.21986099,0.028137712
ENSG00000141456,0.046909957,0.028074847
ENSG00000175489,-0.123485685,0.028092111
ENSG00000182919,-0.084805407,0.027961817
ENSG00000138709,0.112805085,0.028310296
ENSG00000159873,-0.116501865,0.028291948
ENSG00000205643,-0.124515843,0.028379852
ENSG00000137413,0.081133343,0.02843843
ENSG00000005889,0.105090243,0.028495982
ENSG00000047634,0.056053221,0.028829892
ENSG00000085831,-0.029823337,0.028864694
ENSG00000103202,0.078640257,0.028886732
ENSG00000107651,0.14879786,0.028822294
ENSG00000119977,0.175901281,0.028682109
ENSG00000136925,0.100075752,0.028625003
ENSG00000143106,-0.208221679,0.028807371
ENSG00000168386,0.075396604,0.028724151
ENSG00000168894,-0.167360055,0.028618537
ENSG00000166557,-0.217708592,0.028979361
ENSG00000034713,-0.206414467,0.029253241
ENSG00000100926,0.171036094,0.029181933
ENSG00000127954,-0.051857531,0.029202208
ENSG00000159840,-0.106609809,0.029063799
ENSG00000163376,0.074328985,0.02921471
ENSG00000198837,0.195703845,0.029288424
ENSG00000255529,0.126783042,0.0291008
ENSG00000101109,0.192953862,0.029359581
ENSG00000116954,-0.137472583,0.029396559
ENSG00000067829,-0.209239273,0.029485874
ENSG00000140299,0.191149088,0.029473957
ENSG00000197915,-0.065161446,0.029569149
ENSG00000213445,-0.132144031,0.029588009
ENSG00000183864,-0.183218893,0.029660662
ENSG00000090382,-0.072646841,0.029955222
ENSG00000130313,-0.173129624,0.029752089
ENSG00000151413,0.062076448,0.029923167
ENSG00000167604,0.144378718,0.02994905
ENSG00000175073,0.187248782,0.029762455
ENSG00000189144,0.073623702,0.030036075
ENSG00000212719,0.056741927,0.030000069
ENSG00000214078,-0.20884551,0.030008984
ENSG00000283761,0.025385662,0.029946825
ENSG00000168394,-0.199478559,0.030195012
ENSG00000225528,-0.057109218,0.030160749
ENSG00000042445,-0.129618556,0.030820891
ENSG00000050748,0.085343747,0.031307006
ENSG00000061936,0.134310639,0.031313945
ENSG00000074071,-0.190845662,0.030801928
ENSG00000085662,-0.206787106,0.031023496
ENSG00000088448,0.172929491,0.031054545
ENSG00000102189,-0.092871652,0.030626818
ENSG00000102595,0.038301669,0.030564124
ENSG00000110092,-0.050314347,0.031366489
ENSG00000125510,-0.085871592,0.030354222
ENSG00000126012,0.079666782,0.031371033
ENSG00000139173,0.054778449,0.030992822
ENSG00000143870,-0.205406373,0.03107002
ENSG00000145495,0.182784109,0.031254594
ENSG00000156384,-0.093452903,0.030465143
ENSG00000159352,-0.208561945,0.031219393
ENSG00000166405,0.191722447,0.030790734
ENSG00000167785,0.061076756,0.030386717
ENSG00000173207,-0.169052364,0.030891418
ENSG00000173875,0.097515708,0.031154274
ENSG00000182511,-0.133822038,0.030566193
ENSG00000197959,-0.053359119,0.031153202
ENSG00000197961,0.118764089,0.031165114
ENSG00000198952,-0.16965064,0.03136004
ENSG00000204217,0.081495114,0.03110793
ENSG00000242612,0.068561836,0.030604817
ENSG00000115738,-0.086068103,0.031451442
ENSG00000107186,-0.035394641,0.031573871
ENSG00000011007,0.14964678,0.032286987
ENSG00000047849,0.115589392,0.03246649
ENSG00000067596,0.145921658,0.032677431
ENSG00000070814,0.162642724,0.032270492
ENSG00000078061,-0.190834112,0.032495514
ENSG00000103494,0.05396745,0.031973889
ENSG00000105518,-0.140768359,0.03243211
ENSG00000114626,-0.202875381,0.032730689
ENSG00000114779,0.179155841,0.03215262
ENSG00000116521,-0.195037296,0.032382684
ENSG00000120675,-0.195891736,0.032773822
ENSG00000142634,-0.103539244,0.031846969
ENSG00000143603,-0.046376612,0.032565118
ENSG00000160223,0.107843971,0.032505384
ENSG00000160255,-0.193172811,0.032547842
ENSG00000163154,-0.088897914,0.032777043
ENSG00000164144,-0.142876711,0.032211686
ENSG00000167770,-0.194340634,0.032487988
ENSG00000196591,-0.18145545,0.032636941
ENSG00000197223,-0.073714108,0.032197257
ENSG00000198363,-0.163142868,0.03234085
ENSG00000204022,0.04938229,0.032799333
ENSG00000204859,-0.149580786,0.031798734
ENSG00000211949,0.144914882,0.032010421
ENSG00000214654,0.03882945,0.032096694
ENSG00000241370,-0.132542645,0.031771889
ENSG00000282034,-0.06013262,0.031707719
ENSG00000284976,-0.112754868,0.031941598
ENSG00000121454,0.067807694,0.032895474
ENSG00000126746,0.060930671,0.032896467
ENSG00000116514,-0.076264928,0.033083912
ENSG00000041988,-0.136439079,0.033210548
ENSG00000105708,0.091548999,0.033189555
ENSG00000241468,-0.122741911,0.033140097
ENSG00000198727,0.095669963,0.033327706
ENSG00000004487,-0.118445869,0.033676614
ENSG00000055609,0.156696865,0.033615954
ENSG00000115085,-0.121419285,0.033618513
ENSG00000146386,-0.126035117,0.03348875
ENSG00000156261,-0.177397303,0.033637099
ENSG00000186106,-0.123852293,0.033542603
ENSG00000196924,-0.188270632,0.033635177
ENSG00000075234,-0.079819976,0.033816404
ENSG00000135317,0.173708222,0.033782431
ENSG00000183207,-0.187802793,0.033847819
ENSG00000006715,0.116611465,0.033919225
ENSG00000089022,0.100521391,0.034511352
ENSG00000119408,0.104461651,0.034506191
ENSG00000134313,0.119315576,0.034124745
ENSG00000134698,-0.081949403,0.034270747
ENSG00000149591,-0.139412754,0.034165113
ENSG00000162444,-0.04776128,0.034356916
ENSG00000166402,0.056791714,0.034451607
ENSG00000176903,-0.096477394,0.034192602
ENSG00000180530,0.079365102,0.034397835
ENSG00000184675,0.062665071,0.034396987
ENSG00000214212,-0.094063122,0.034246715
ENSG00000103415,-0.189599588,0.034605683
ENSG00000140285,0.051669177,0.034596325
ENSG00000101844,-0.119456577,0.034803752
ENSG00000105514,-0.087693513,0.034957784
ENSG00000114933,0.101662176,0.034761494
ENSG00000127774,-0.078615661,0.034911942
ENSG00000135116,-0.110597127,0.034945464
ENSG00000138780,0.069928172,0.034914149
ENSG00000164898,-0.079569284,0.034916139
ENSG00000204103,-0.047408403,0.034931324
ENSG00000213809,-0.101869111,0.03502532
ENSG00000132963,-0.185911142,0.035142466
ENSG00000177854,-0.054168043,0.035213875
ENSG00000277791,-0.184009557,0.03519243
ENSG00000144554,0.102022449,0.035377369
ENSG00000152518,-0.164626014,0.035429591
ENSG00000166794,-0.196705233,0.035387509
ENSG00000169641,-0.097879186,0.035417251
ENSG00000178502,0.045401997,0.035273568
ENSG00000056972,-0.170784862,0.035796958
ENSG00000089916,0.108648889,0.035793153
ENSG00000101493,-0.126011558,0.035767387
ENSG00000111859,0.113588254,0.035615679
ENSG00000132849,0.10811952,0.035545487
ENSG00000134294,0.072529113,0.035663574
ENSG00000164163,0.116722426,0.035828561
ENSG00000188735,0.090090249,0.035624264
ENSG00000196150,0.082171914,0.035551828
ENSG00000006634,0.116753639,0.036135297
ENSG00000085871,-0.043295226,0.035911494
ENSG00000100427,-0.057212758,0.036097234
ENSG00000105516,-0.058287663,0.035951537
ENSG00000114861,0.176898145,0.036192356
ENSG00000142207,0.075805638,0.036055168
ENSG00000188739,0.176560325,0.036193665
ENSG00000198736,-0.120588138,0.036131386
ENSG00000211937,0.084173064,0.036217858
ENSG00000105221,0.116203745,0.036367429
ENSG00000007202,0.060793444,0.036563804
ENSG00000152242,0.129317884,0.036449975
ENSG00000187187,0.050918406,0.036543741
ENSG00000253457,0.059648709,0.036569874
ENSG00000137193,0.140825528,0.036662638
ENSG00000104626,0.097764342,0.036858777
ENSG00000111961,-0.039089836,0.036856993
ENSG00000165410,0.062547688,0.036788735
ENSG00000168522,-0.135231361,0.036788271
ENSG00000182240,0.152673192,0.036942845
ENSG00000204392,-0.184325291,0.03699171
ENSG00000151746,0.066495415,0.037126339
ENSG00000166263,0.038928186,0.037103995
ENSG00000169814,0.075474036,0.037045934
ENSG00000172590,-0.145647733,0.037203299
ENSG00000100650,-0.18272261,0.037246486
ENSG00000092098,-0.066500358,0.037333497
ENSG00000124406,0.09461446,0.037315166
ENSG00000108094,0.082188287,0.03739542
ENSG00000213719,-0.189378928,0.037463716
ENSG00000204713,-0.152481896,0.037600537
ENSG00000172785,0.159751536,0.03764709
ENSG00000099326,0.114368724,0.038147802
ENSG00000106348,-0.148294642,0.03809155
ENSG00000113108,0.117675854,0.038257735
ENSG00000130733,-0.07110795,0.037787795
ENSG00000137310,0.08251922,0.03790073
ENSG00000162869,-0.119674684,0.038078231
ENSG00000164023,0.025567159,0.038248781
ENSG00000167397,-0.164435493,0.038176303
ENSG00000173889,0.147628361,0.038112355
ENSG00000174080,0.034899224,0.037746949
ENSG00000186088,0.170650132,0.037964036
ENSG00000187954,-0.175152021,0.037946473
ENSG00000214941,-0.119997327,0.038146094
ENSG00000119682,0.086199356,0.03830557
ENSG00000136305,-0.088227788,0.038363868
ENSG00000101868,0.079407388,0.038586636
ENSG00000106077,-0.090260637,0.038660835
ENSG00000128534,-0.147437494,0.038626233
ENSG00000150275,0.037477865,0.038685515
ENSG00000165195,0.054044071,0.038605056
ENSG00000168876,0.107904117,0.038698705
ENSG00000240065,-0.180093313,0.038693604
ENSG00000163823,-0.08423061,0.038758344
ENSG00000146842,0.114411333,0.038803232
ENSG00000136636,0.027148847,0.038972851
ENSG00000163590,0.0561912,0.038951023
ENSG00000035862,-0.064591437,0.039144344
ENSG00000114062,-0.144182177,0.039180404
ENSG00000100056,-0.117934151,0.0393221
ENSG00000131242,0.098007752,0.039350873
ENSG00000143793,-0.081734496,0.039344332
ENSG00000142192,0.077770941,0.039503239
ENSG00000177084,0.084393834,0.039521344
ENSG00000259171,-0.024197483,0.039470845
ENSG00000089127,-0.149017862,0.039685928
ENSG00000104805,-0.175451203,0.039800069
ENSG00000181523,0.130827058,0.039851877
ENSG00000111231,-0.105715858,0.04028877
ENSG00000112419,-0.078833484,0.040360351
ENSG00000156735,-0.105114666,0.040492565
ENSG00000083812,-0.140871918,0.040546228
ENSG00000138593,0.13596024,0.040676867
ENSG00000153250,-0.131236585,0.040716435
ENSG00000141480,-0.09957521,0.040877192
ENSG00000162695,0.129139054,0.041102829
ENSG00000179933,-0.087753285,0.041212353
ENSG00000140543,-0.060499583,0.041300135
ENSG00000170458,-0.088508032,0.041349526
ENSG00000160593,-0.103513716,0.041546707
ENSG00000163703,-0.127926475,0.041600914
ENSG00000188659,0.029071355,0.041643381
ENSG00000169429,-0.068570298,0.041736445
ENSG00000183354,0.121801368,0.041718507
ENSG00000064102,-0.105680298,0.041892528
ENSG00000159267,0.085204317,0.041982661
ENSG00000204389,-0.062608879,0.04201417
ENSG00000011590,-0.138558042,0.042227669
ENSG00000125454,-0.111260843,0.042236744
ENSG00000137078,-0.156347377,0.042098726
ENSG00000141298,0.170147891,0.042113483
ENSG00000177556,-0.15004464,0.0422462
ENSG00000100722,0.144354151,0.042320204
ENSG00000167995,-0.129525985,0.042403539
ENSG00000169019,-0.126650166,0.042617935
ENSG00000143337,-0.111513754,0.042727195
ENSG00000175449,-0.036589543,0.042763163
ENSG00000114503,-0.173467417,0.042977747
ENSG00000116731,0.161608809,0.043039918
ENSG00000136932,0.09644406,0.043183533
ENSG00000149115,0.038650401,0.043215881
ENSG00000156675,0.109756074,0.043101611
ENSG00000170153,-0.031676849,0.042854529
ENSG00000176340,-0.1352331,0.043164874
ENSG00000198315,0.097501996,0.042989745
ENSG00000254999,-0.170499979,0.042923092
ENSG00000110203,-0.022073866,0.04335344
ENSG00000150347,0.138633122,0.043377544
ENSG00000140807,0.047059637,0.043556327
ENSG00000171169,0.044479947,0.043582851
ENSG00000006125,0.096413196,0.04378476
ENSG00000107738,-0.12000583,0.043725408
ENSG00000163946,-0.151538278,0.043782118
ENSG00000196943,-0.111032374,0.043711908
ENSG00000119328,0.090947863,0.043978564
ENSG00000219626,0.087670362,0.044045489
ENSG00000141741,-0.14820599,0.044121597
ENSG00000172757,-0.166603677,0.044313108
ENSG00000256229,0.043472954,0.044274841
ENSG00000014164,0.114960956,0.044528054
ENSG00000034677,0.125308292,0.044573218
ENSG00000110987,-0.101366259,0.044520017
ENSG00000165383,0.061448401,0.044432257
ENSG00000185864,0.137161956,0.044455184
ENSG00000169413,-0.131174444,0.044908081
ENSG00000173200,0.148903982,0.044875842
ENSG00000185085,-0.134066526,0.044834641
ENSG00000007516,0.08108485,0.04573576
ENSG00000015676,0.135203174,0.045494681
ENSG00000021776,0.150947739,0.045573453
ENSG00000023516,0.145821454,0.045761213
ENSG00000075213,-0.014695352,0.045472254
ENSG00000099995,0.082090637,0.045651758
ENSG00000101166,0.124424248,0.045673491
ENSG00000114127,0.113914091,0.045512326
ENSG00000135829,-0.162380789,0.045679671
ENSG00000143256,-0.112123897,0.045238862
ENSG00000151532,0.103598878,0.045356201
ENSG00000156973,-0.166858789,0.045259163
ENSG00000162927,0.070181746,0.045355532
ENSG00000185630,0.034935763,0.045535308
ENSG00000188186,-0.146913782,0.045139973
ENSG00000011258,0.075593043,0.046334006
ENSG00000041357,-0.164588281,0.046274
ENSG00000156502,0.116356115,0.046327827
ENSG00000166575,0.056004547,0.046256222
ENSG00000213949,0.03146134,0.046206185
ENSG00000011422,-0.082577306,0.046466072
ENSG00000204599,-0.098599936,0.046474055
ENSG00000221829,0.090432036,0.04646241
ENSG00000197903,-0.108600725,0.046603761
ENSG00000253719,0.16274648,0.046603996
ENSG00000055163,0.156772291,0.046793939
ENSG00000119927,0.045297849,0.046847427
ENSG00000078070,0.081592122,0.047130438
ENSG00000079246,-0.168221237,0.047128208
ENSG00000163872,0.116344153,0.047290287
ENSG00000168439,-0.16356957,0.047309878
ENSG00000185946,0.113792119,0.04725537
ENSG00000196975,-0.141802584,0.047261212
ENSG00000256618,0.026642675,0.047316119
ENSG00000102393,-0.087181398,0.047455404
ENSG00000113645,0.039957481,0.047774902
ENSG00000141252,0.117335327,0.047831655
ENSG00000169246,0.143376905,0.047799986
ENSG00000172428,-0.088422681,0.047856371
ENSG00000173442,0.065142093,0.047834478
ENSG00000278196,-0.100298936,0.047844982
ENSG00000152495,0.081885829,0.048014375
ENSG00000017483,0.079186734,0.048759225
ENSG00000027075,-0.069628838,0.04847369
ENSG00000088035,0.109326584,0.048712539
ENSG00000101310,-0.142761928,0.048727611
ENSG00000108349,0.104077648,0.048670403
ENSG00000116266,0.151432319,0.048596234
ENSG00000149483,-0.155465628,0.048578698
ENSG00000150401,-0.079798381,0.048341743
ENSG00000158869,-0.084986437,0.048602132
ENSG00000163945,0.106148843,0.048449276
ENSG00000165661,-0.120183527,0.048524914
ENSG00000188312,0.042840946,0.04845447
ENSG00000198805,-0.135409395,0.048129883
ENSG00000211967,-0.095916429,0.048584606
ENSG00000241399,-0.082412847,0.0487448
ENSG00000125877,-0.140961853,0.04910817
ENSG00000160307,-0.033677404,0.049123041
ENSG00000166523,-0.048685481,0.049089845
ENSG00000213024,-0.159133418,0.048988006
ENSG00000106591,-0.110000716,0.049571464
ENSG00000113269,-0.117820428,0.049366517
ENSG00000139899,0.042886205,0.049439468
ENSG00000163602,-0.083497139,0.049439396
ENSG00000164051,-0.073103832,0.049350686
ENSG00000165632,0.158908037,0.049591014
ENSG00000172819,0.052071019,0.049202465
ENSG00000173113,-0.136936939,0.049577875
ENSG00000177963,-0.159103521,0.049609189
ENSG00000269404,-0.164546911,0.049240363
ENSG00000175538,-0.048641053,0.0496842
ENSG00000124496,0.100428768,0.049768302
ENSG00000197362,-0.075103204,0.049840876
ENSG00000185650,0.159897892,0.049896279
ENSG00000005100,0.05706609,0.050323248
ENSG00000061987,0.108017579,0.050368145
ENSG00000110442,-0.127423261,0.050282437
ENSG00000115339,-0.085107428,0.050198726
ENSG00000122481,-0.122825248,0.050396076
ENSG00000151292,0.087088797,0.05014937
ENSG00000185591,0.091962786,0.050363434
ENSG00000139668,0.133892927,0.050529338
ENSG00000142528,0.077216998,0.050526784
ENSG00000138074,0.107539988,0.050647111
ENSG00000182362,0.074403931,0.050634134
ENSG00000196187,0.131912014,0.050709381
ENSG00000108561,-0.149563037,0.050937946
ENSG00000188167,0.091296638,0.050926203
ENSG00000141968,-0.146410524,0.051045458
ENSG00000172888,0.09409189,0.051188626
ENSG00000204344,-0.093746719,0.051182044
ENSG00000055208,0.086616516,0.051424208
ENSG00000082512,0.143560061,0.051506777
ENSG00000104447,0.058241756,0.051293128
ENSG00000165406,0.137520135,0.051499822
ENSG00000167595,0.089105419,0.051366044
ENSG00000169020,-0.110563398,0.051405847
ENSG00000149582,0.088344092,0.051572543
ENSG00000121691,-0.136936327,0.05180479
ENSG00000181991,-0.115650624,0.051796191
ENSG00000134001,-0.116112306,0.051938938
ENSG00000184787,-0.162072465,0.052004315
ENSG00000148700,0.109416129,0.052135169
ENSG00000138802,0.145899003,0.052194629
ENSG00000068024,0.055267891,0.052439458
ENSG00000070190,-0.146903779,0.052435382
ENSG00000113732,-0.117310985,0.052343802
ENSG00000145012,0.106011692,0.052481581
ENSG00000167468,-0.135128966,0.052423752
ENSG00000126522,-0.113149517,0.052584251
ENSG00000119414,0.089701533,0.052717254
ENSG00000144579,-0.149740849,0.052713456
ENSG00000103249,0.069248961,0.052967943
ENSG00000139364,0.029943776,0.052954897
ENSG00000179144,-0.05989587,0.053001922
ENSG00000198718,0.106160065,0.053161839
ENSG00000213020,0.105248526,0.05319463
ENSG00000266094,-0.140317198,0.053274802
ENSG00000121022,-0.153920222,0.053464631
ENSG00000175463,-0.162521906,0.053350901
ENSG00000178695,-0.068339201,0.053448194
ENSG00000234444,0.05298461,0.053491679
ENSG00000006756,-0.074733306,0.053602935
ENSG00000124172,-0.114467918,0.053626383
ENSG00000076108,0.116199771,0.05392036
ENSG00000116741,-0.128837665,0.053921745
ENSG00000137449,0.048786722,0.053958757
ENSG00000130560,-0.081312195,0.054015055
ENSG00000196935,0.056823862,0.054085205
ENSG00000111615,0.124045047,0.054254581
ENSG00000138413,-0.092744257,0.054362761
ENSG00000029363,0.155232934,0.054757075
ENSG00000104142,0.081611369,0.05461563
ENSG00000142082,0.068936013,0.054497098
ENSG00000142784,0.130281988,0.054533983
ENSG00000162377,-0.06381568,0.054738794
ENSG00000171603,-0.126163596,0.054717298
ENSG00000175550,-0.093492117,0.054682889
ENSG00000203710,0.097849168,0.05468426
ENSG00000105058,-0.126883168,0.054855024
ENSG00000115020,0.10106237,0.054856816
ENSG00000102359,-0.016433776,0.055084264
